,image_id,patch_id,xmin,ymin,xmax,ymax
34849,3829,4,602,446,858,702
34850,10570,0,1009,864,1265,1120
34851,10570,1,629,257,885,513
34852,10570,2,2174,146,2430,402
34853,10570,3,890,663,1146,919
34854,10570,4,188,304,444,560
34855,13626,0,2043,222,2299,478
34856,13626,1,925,744,1181,1000
34857,13626,2,525,565,781,821
34858,13626,3,362,399,618,655
34859,13626,4,1036,343,1292,599
34860,6712,0,789,33,1045,289
34861,6712,1,1657,539,1913,795
34862,6712,2,739,700,995,956
34863,6712,3,443,88,699,344
34864,6712,4,445,29,701,285
34865,5722,0,922,243,1178,499
34866,5722,1,1931,757,2187,1013
34867,5722,2,898,117,1154,373
34868,5722,3,1462,209,1718,465
34869,5722,4,747,192,1003,448
34870,143,0,1395,232,1651,488
34871,143,1,448,255,704,511
34872,143,2,967,389,1223,645
34873,143,3,501,68,757,324
34874,143,4,658,488,914,744
34875,7013,0,376,216,632,472
34876,7013,1,1953,607,2209,863
34877,7013,2,1985,423,2241,679
34878,7013,3,1085,501,1341,757
34879,7013,4,2351,59,2607,315
34880,6594,0,965,576,1221,832
34881,6594,1,813,504,1069,760
34882,6594,2,1393,42,1649,298
34883,6594,3,348,7,604,263
34884,6594,4,446,186,702,442
34885,4762,0,1060,430,1316,686
34886,4762,1,1839,963,2095,1219
34887,4762,2,598,570,854,826
34888,4762,3,1781,225,2037,481
34889,4762,4,2337,41,2593,297
34890,5775,0,611,448,867,704
34891,5775,1,741,694,997,950
34892,5775,2,2127,141,2383,397
34893,5775,3,240,124,496,380
34894,5775,4,1534,256,1790,512
34895,8446,0,530,556,786,812
34896,8446,1,703,763,959,1019
34897,8446,2,600,531,856,787
34898,8446,3,1622,1047,1878,1303
34899,8446,4,1241,34,1497,290
34900,2776,0,346,223,602,479
34901,2776,1,1778,6,2034,262
34902,2776,2,1680,705,1936,961
34903,2776,3,2174,159,2430,415
34904,2776,4,1366,512,1622,768
34905,7249,0,1065,268,1321,524
34906,7249,1,2307,516,2563,772
34907,7249,2,502,181,758,437
34908,7249,3,1624,23,1880,279
34909,7249,4,2035,506,2291,762
34910,932,0,582,129,838,385
34911,932,1,746,335,1002,591
34912,932,2,1957,391,2213,647
34913,932,3,1563,58,1819,314
34914,932,4,2346,248,2602,504
34915,7409,0,1710,205,1966,461
34916,7409,1,826,775,1082,1031
34917,7409,2,1613,575,1869,831
34918,7409,3,1021,740,1277,996
34919,7409,4,123,326,379,582
34920,286,0,1607,557,1863,813
34921,286,1,937,288,1193,544
34922,286,2,1917,161,2173,417
34923,286,3,153,341,409,597
34924,286,4,2125,7,2381,263
34925,4553,0,1669,845,1925,1101
34926,4553,1,1574,340,1830,596
34927,4553,2,1327,263,1583,519
34928,4553,3,1101,808,1357,1064
34929,4553,4,1244,467,1500,723
34930,9474,0,1265,875,1521,1131
34931,9474,1,1651,862,1907,1118
34932,9474,2,966,800,1222,1056
34933,9474,3,956,933,1212,1189
34934,9474,4,920,257,1176,513
34935,9574,0,1885,1138,2141,1394
34936,9574,1,757,120,1013,376
34937,9574,2,425,321,681,577
34938,9574,3,2495,146,2751,402
34939,9574,4,2422,151,2678,407
34940,7743,0,609,101,865,357
34941,7743,1,845,505,1101,761
34942,7743,2,1445,622,1701,878
34943,7743,3,1116,338,1372,594
34944,7743,4,836,243,1092,499
34945,9740,0,1647,381,1903,637
34946,9740,1,1732,444,1988,700
34947,9740,2,1545,454,1801,710
34948,9740,3,1661,732,1917,988
34949,9740,4,1967,465,2223,721
34950,11190,0,1672,152,1928,408
34951,11190,1,159,573,415,829
34952,11190,2,994,580,1250,836
34953,11190,3,74,681,330,937
34954,11190,4,1696,506,1952,762
34955,13369,0,690,324,946,580
34956,13369,1,798,10,1054,266
34957,13369,2,901,877,1157,1133
34958,13369,3,2809,97,3065,353
34959,13369,4,648,406,904,662
34960,894,0,480,252,736,508
34961,894,1,1347,690,1603,946
34962,894,2,459,290,715,546
34963,894,3,1848,310,2104,566
34964,894,4,1138,211,1394,467
34965,13651,0,886,945,1142,1201
34966,13651,1,2397,53,2653,309
34967,13651,2,607,518,863,774
34968,13651,3,1114,261,1370,517
34969,13651,4,1745,19,2001,275
34970,7012,0,656,516,912,772
34971,7012,1,1465,285,1721,541
34972,7012,2,2183,2,2439,258
34973,7012,3,311,527,567,783
34974,7012,4,1691,129,1947,385
34975,2367,0,422,292,678,548
34976,2367,1,1667,316,1923,572
34977,2367,2,2374,222,2630,478
34978,2367,3,1981,448,2237,704
34979,2367,4,1542,771,1798,1027
34980,7717,0,1783,268,2039,524
34981,7717,1,649,120,905,376
34982,7717,2,1448,35,1704,291
34983,7717,3,483,17,739,273
34984,7717,4,205,684,461,940
34985,6098,0,1166,588,1422,844
34986,6098,1,1886,48,2142,304
34987,6098,2,2354,139,2610,395
34988,6098,3,1287,596,1543,852
34989,6098,4,1821,164,2077,420
34990,1060,0,2958,30,3214,286
34991,1060,1,299,400,555,656
34992,1060,2,2038,251,2294,507
34993,1060,3,353,547,609,803
34994,1060,4,2275,221,2531,477
34995,6561,0,1762,377,2018,633
34996,6561,1,461,217,717,473
34997,6561,2,336,96,592,352
34998,6561,3,654,130,910,386
34999,6561,4,145,426,401,682
35000,5750,0,1090,703,1346,959
35001,5750,1,797,233,1053,489
35002,5750,2,1577,52,1833,308
35003,5750,3,2053,97,2309,353
35004,5750,4,1793,319,2049,575
35005,8166,0,2958,5,3214,261
35006,8166,1,1947,445,2203,701
35007,8166,2,1661,764,1917,1020
35008,8166,3,1142,612,1398,868
35009,8166,4,2114,111,2370,367
35010,9246,0,484,284,740,540
35011,9246,1,1822,9,2078,265
35012,9246,2,1047,592,1303,848
35013,9246,3,1212,48,1468,304
35014,9246,4,594,429,850,685
35015,7254,0,1479,308,1735,564
35016,7254,1,1223,484,1479,740
35017,7254,2,1148,59,1404,315
35018,7254,3,191,543,447,799
35019,7254,4,1903,226,2159,482
35020,8682,0,1888,957,2144,1213
35021,8682,1,1812,518,2068,774
35022,8682,2,142,373,398,629
35023,8682,3,2356,117,2612,373
35024,8682,4,1465,510,1721,766
35025,7420,0,1994,63,2250,319
35026,7420,1,1027,422,1283,678
35027,7420,2,762,306,1018,562
35028,7420,3,1779,9,2035,265
35029,7420,4,1251,100,1507,356
35030,9328,0,1680,436,1936,692
35031,9328,1,1826,660,2082,916
35032,9328,2,1371,281,1627,537
35033,9328,3,2319,216,2575,472
35034,9328,4,122,436,378,692
35035,769,0,464,422,720,678
35036,769,1,1863,185,2119,441
35037,769,2,875,89,1131,345
35038,769,3,1767,521,2023,777
35039,769,4,1722,1,1978,257
35040,2884,0,1524,115,1780,371
35041,2884,1,1715,85,1971,341
35042,2884,2,1082,429,1338,685
35043,2884,3,1746,35,2002,291
35044,2884,4,1041,599,1297,855
35045,3358,0,891,438,1147,694
35046,3358,1,999,323,1255,579
35047,3358,2,1662,248,1918,504
35048,3358,3,2407,5,2663,261
35049,3358,4,2395,47,2651,303
35050,736,0,1941,626,2197,882
35051,736,1,1537,793,1793,1049
35052,736,2,770,343,1026,599
35053,736,3,41,14,297,270
35054,736,4,1337,679,1593,935
35055,8038,0,712,150,968,406
35056,8038,1,1148,0,1404,256
35057,8038,2,8,208,264,464
35058,8038,3,1708,342,1964,598
35059,8038,4,1524,25,1780,281
35060,2368,0,511,529,767,785
35061,2368,1,2779,71,3035,327
35062,2368,2,1517,456,1773,712
35063,2368,3,921,107,1177,363
35064,2368,4,1929,521,2185,777
35065,9851,0,1991,899,2247,1155
35066,9851,1,2011,636,2267,892
35067,9851,2,526,8,782,264
35068,9851,3,1638,814,1894,1070
35069,9851,4,1811,1007,2067,1263
35070,2476,0,2120,542,2376,798
35071,2476,1,863,373,1119,629
35072,2476,2,343,140,599,396
35073,2476,3,898,812,1154,1068
35074,2476,4,441,178,697,434
35075,10671,0,595,388,851,644
35076,10671,1,1394,788,1650,1044
35077,10671,2,1134,539,1390,795
35078,10671,3,1542,91,1798,347
35079,10671,4,459,137,715,393
35080,12043,0,1985,396,2241,652
35081,12043,1,1074,345,1330,601
35082,12043,2,989,755,1245,1011
35083,12043,3,60,491,316,747
35084,12043,4,1829,763,2085,1019
35085,13084,0,1335,733,1591,989
35086,13084,1,400,111,656,367
35087,13084,2,954,855,1210,1111
35088,13084,3,1608,125,1864,381
35089,13084,4,349,67,605,323
35090,8665,0,2273,771,2529,1027
35091,8665,1,520,538,776,794
35092,8665,2,2009,489,2265,745
35093,8665,3,1789,343,2045,599
35094,8665,4,1557,199,1813,455
35095,6490,0,1196,709,1452,965
35096,6490,1,1364,194,1620,450
35097,6490,2,116,294,372,550
35098,6490,3,819,881,1075,1137
35099,6490,4,1419,361,1675,617
35100,3345,0,201,205,457,461
35101,3345,1,1928,117,2184,373
35102,3345,2,1700,30,1956,286
35103,3345,3,561,720,817,976
35104,3345,4,1903,278,2159,534
35105,4529,0,1476,13,1732,269
35106,4529,1,673,96,929,352
35107,4529,2,1716,227,1972,483
35108,4529,3,1200,548,1456,804
35109,4529,4,1654,598,1910,854
35110,3101,0,556,606,812,862
35111,3101,1,2211,117,2467,373
35112,3101,2,2010,643,2266,899
35113,3101,3,2144,863,2400,1119
35114,3101,4,611,306,867,562
35115,8177,0,714,441,970,697
35116,8177,1,744,348,1000,604
35117,8177,2,2102,57,2358,313
35118,8177,3,1156,27,1412,283
35119,8177,4,1257,539,1513,795
35120,1444,0,1793,865,2049,1121
35121,1444,1,2470,1053,2726,1309
35122,1444,2,1833,444,2089,700
35123,1444,3,2620,378,2876,634
35124,1444,4,291,584,547,840
35125,3599,0,2101,301,2357,557
35126,3599,1,1105,841,1361,1097
35127,3599,2,1688,55,1944,311
35128,3599,3,2500,124,2756,380
35129,3599,4,2129,105,2385,361
35130,6657,0,1554,113,1810,369
35131,6657,1,1024,74,1280,330
35132,6657,2,792,359,1048,615
35133,6657,3,951,580,1207,836
35134,6657,4,463,348,719,604
35135,1261,0,1712,265,1968,521
35136,1261,1,98,257,354,513
35137,1261,2,1786,1132,2042,1388
35138,1261,3,1965,689,2221,945
35139,1261,4,1915,619,2171,875
35140,12098,0,1185,619,1441,875
35141,12098,1,1423,432,1679,688
35142,12098,2,1942,224,2198,480
35143,12098,3,3200,186,3456,442
35144,12098,4,856,491,1112,747
35145,2769,0,1849,342,2105,598
35146,2769,1,1588,312,1844,568
35147,2769,2,743,648,999,904
35148,2769,3,1080,411,1336,667
35149,2769,4,2910,83,3166,339
35150,10478,0,1216,472,1472,728
35151,10478,1,1089,309,1345,565
35152,10478,2,116,330,372,586
35153,10478,3,2277,731,2533,987
35154,10478,4,2085,546,2341,802
35155,76,0,1868,24,2124,280
35156,76,1,2333,299,2589,555
35157,76,2,688,142,944,398
35158,76,3,1272,307,1528,563
35159,76,4,2131,386,2387,642
35160,2283,0,1726,336,1982,592
35161,2283,1,554,195,810,451
35162,2283,2,2277,128,2533,384
35163,2283,3,2720,44,2976,300
35164,2283,4,1414,514,1670,770
35165,9995,0,2429,120,2685,376
35166,9995,1,3005,977,3261,1233
35167,9995,2,2638,1094,2894,1350
35168,9995,3,685,787,941,1043
35169,9995,4,1444,70,1700,326
35170,3347,0,1111,983,1367,1239
35171,3347,1,200,414,456,670
35172,3347,2,699,556,955,812
35173,3347,3,1244,272,1500,528
35174,3347,4,1448,344,1704,600
35175,5321,0,511,918,767,1174
35176,5321,1,1314,710,1570,966
35177,5321,2,1390,788,1646,1044
35178,5321,3,1183,238,1439,494
35179,5321,4,1761,737,2017,993
35180,7818,0,1305,498,1561,754
35181,7818,1,916,365,1172,621
35182,7818,2,1972,22,2228,278
35183,7818,3,675,493,931,749
35184,7818,4,807,492,1063,748
35185,8575,0,1357,377,1613,633
35186,8575,1,2015,223,2271,479
35187,8575,2,718,29,974,285
35188,8575,3,979,529,1235,785
35189,8575,4,1472,362,1728,618
35190,3948,0,2018,56,2274,312
35191,3948,1,1314,87,1570,343
35192,3948,2,1515,70,1771,326
35193,3948,3,1216,717,1472,973
35194,3948,4,1639,730,1895,986
35195,2053,0,802,553,1058,809
35196,2053,1,226,62,482,318
35197,2053,2,1880,144,2136,400
35198,2053,3,1060,115,1316,371
35199,2053,4,263,151,519,407
35200,12846,0,1292,399,1548,655
35201,12846,1,1376,484,1632,740
35202,12846,2,1489,627,1745,883
35203,12846,3,1543,235,1799,491
35204,12846,4,1064,495,1320,751
35205,11834,0,1040,631,1296,887
35206,11834,1,1521,627,1777,883
35207,11834,2,1233,106,1489,362
35208,11834,3,1222,646,1478,902
35209,11834,4,1746,619,2002,875
35210,762,0,1448,383,1704,639
35211,762,1,448,959,704,1215
35212,762,2,233,930,489,1186
35213,762,3,1906,1029,2162,1285
35214,762,4,1552,593,1808,849
35215,11535,0,511,1,767,257
35216,11535,1,403,764,659,1020
35217,11535,2,24,657,280,913
35218,11535,3,1627,575,1883,831
35219,11535,4,519,765,775,1021
35220,8673,0,618,47,874,303
35221,8673,1,1307,468,1563,724
35222,8673,2,766,527,1022,783
35223,8673,3,1918,169,2174,425
35224,8673,4,1736,1062,1992,1318
35225,12091,0,593,19,849,275
35226,12091,1,1769,87,2025,343
35227,12091,2,1863,606,2119,862
35228,12091,3,491,409,747,665
35229,12091,4,415,27,671,283
35230,9879,0,1624,485,1880,741
35231,9879,1,177,42,433,298
35232,9879,2,2347,33,2603,289
35233,9879,3,483,576,739,832
35234,9879,4,1320,126,1576,382
35235,11701,0,389,506,645,762
35236,11701,1,957,376,1213,632
35237,11701,2,1771,164,2027,420
35238,11701,3,606,331,862,587
35239,11701,4,1318,697,1574,953
35240,7479,0,1517,1,1773,257
35241,7479,1,1149,830,1405,1086
35242,7479,2,1793,657,2049,913
35243,7479,3,962,57,1218,313
35244,7479,4,385,152,641,408
35245,2224,0,757,722,1013,978
35246,2224,1,15,192,271,448
35247,2224,2,314,143,570,399
35248,2224,3,598,850,854,1106
35249,2224,4,1174,634,1430,890
35250,6475,0,492,166,748,422
35251,6475,1,1977,153,2233,409
35252,6475,2,813,39,1069,295
35253,6475,3,260,67,516,323
35254,6475,4,234,556,490,812
35255,13391,0,1195,615,1451,871
35256,13391,1,954,326,1210,582
35257,13391,2,325,17,581,273
35258,13391,3,2207,387,2463,643
35259,13391,4,1474,400,1730,656
35260,774,0,1292,505,1548,761
35261,774,1,1254,222,1510,478
35262,774,2,1389,569,1645,825
35263,774,3,1551,312,1807,568
35264,774,4,158,164,414,420
35265,6378,0,950,234,1206,490
35266,6378,1,2259,353,2515,609
35267,6378,2,1468,707,1724,963
35268,6378,3,2311,13,2567,269
35269,6378,4,1594,668,1850,924
35270,2739,0,968,1060,1224,1316
35271,2739,1,780,371,1036,627
35272,2739,2,1980,699,2236,955
35273,2739,3,1682,254,1938,510
35274,2739,4,1487,315,1743,571
35275,9360,0,1929,265,2185,521
35276,9360,1,1187,93,1443,349
35277,9360,2,1677,87,1933,343
35278,9360,3,250,271,506,527
35279,9360,4,549,426,805,682
35280,10378,0,1014,624,1270,880
35281,10378,1,1887,663,2143,919
35282,10378,2,1325,747,1581,1003
35283,10378,3,2159,41,2415,297
35284,10378,4,2114,181,2370,437
35285,9520,0,1966,41,2222,297
35286,9520,1,2109,200,2365,456
35287,9520,2,1078,169,1334,425
35288,9520,3,1474,407,1730,663
35289,9520,4,1442,519,1698,775
35290,3041,0,2535,89,2791,345
35291,3041,1,2616,256,2872,512
35292,3041,2,673,112,929,368
35293,3041,3,1853,101,2109,357
35294,3041,4,2457,301,2713,557
35295,4980,0,1718,428,1974,684
35296,4980,1,1727,988,1983,1244
35297,4980,2,771,584,1027,840
35298,4980,3,2252,83,2508,339
35299,4980,4,559,701,815,957
35300,5168,0,93,56,349,312
35301,5168,1,464,464,720,720
35302,5168,2,2062,494,2318,750
35303,5168,3,1340,736,1596,992
35304,5168,4,1092,824,1348,1080
35305,5748,0,2141,378,2397,634
35306,5748,1,730,257,986,513
35307,5748,2,896,242,1152,498
35308,5748,3,1827,851,2083,1107
35309,5748,4,1091,575,1347,831
35310,10362,0,1464,691,1720,947
35311,10362,1,1065,369,1321,625
35312,10362,2,1468,404,1724,660
35313,10362,3,1371,416,1627,672
35314,10362,4,1366,63,1622,319
35315,7140,0,251,94,507,350
35316,7140,1,1277,912,1533,1168
35317,7140,2,1544,596,1800,852
35318,7140,3,795,754,1051,1010
35319,7140,4,1123,280,1379,536
35320,3911,0,338,368,594,624
35321,3911,1,959,175,1215,431
35322,3911,2,2494,223,2750,479
35323,3911,3,1691,26,1947,282
35324,3911,4,2318,554,2574,810
35325,2746,0,2297,115,2553,371
35326,2746,1,911,530,1167,786
35327,2746,2,1883,522,2139,778
35328,2746,3,1458,486,1714,742
35329,2746,4,1515,801,1771,1057
35330,8778,0,186,90,442,346
35331,8778,1,694,629,950,885
35332,8778,2,1137,835,1393,1091
35333,8778,3,389,10,645,266
35334,8778,4,2170,450,2426,706
35335,4745,0,886,96,1142,352
35336,4745,1,2694,33,2950,289
35337,4745,2,504,613,760,869
35338,4745,3,58,793,314,1049
35339,4745,4,2535,672,2791,928
35340,1316,0,1158,153,1414,409
35341,1316,1,1872,715,2128,971
35342,1316,2,1262,421,1518,677
35343,1316,3,2106,33,2362,289
35344,1316,4,1086,836,1342,1092
35345,9213,0,1525,844,1781,1100
35346,9213,1,1085,326,1341,582
35347,9213,2,1764,120,2020,376
35348,9213,3,652,219,908,475
35349,9213,4,1849,485,2105,741
35350,2610,0,2253,404,2509,660
35351,2610,1,1086,553,1342,809
35352,2610,2,1707,900,1963,1156
35353,2610,3,895,80,1151,336
35354,2610,4,1034,2,1290,258
35355,9912,0,716,332,972,588
35356,9912,1,1456,118,1712,374
35357,9912,2,1121,484,1377,740
35358,9912,3,2234,815,2490,1071
35359,9912,4,556,160,812,416
35360,10817,0,96,686,352,942
35361,10817,1,1598,250,1854,506
35362,10817,2,2067,1016,2323,1272
35363,10817,3,1968,164,2224,420
35364,10817,4,217,63,473,319
35365,1196,0,1584,180,1840,436
35366,1196,1,1568,465,1824,721
35367,1196,2,20,778,276,1034
35368,1196,3,833,14,1089,270
35369,1196,4,648,154,904,410
35370,9203,0,2220,327,2476,583
35371,9203,1,1789,86,2045,342
35372,9203,2,1706,445,1962,701
35373,9203,3,1453,491,1709,747
35374,9203,4,2116,199,2372,455
35375,9762,0,856,599,1112,855
35376,9762,1,1171,976,1427,1232
35377,9762,2,294,744,550,1000
35378,9762,3,168,162,424,418
35379,9762,4,1407,687,1663,943
35380,398,0,1726,1035,1982,1291
35381,398,1,1578,532,1834,788
35382,398,2,1601,168,1857,424
35383,398,3,1475,435,1731,691
35384,398,4,1250,251,1506,507
35385,5971,0,1837,480,2093,736
35386,5971,1,1435,940,1691,1196
35387,5971,2,1097,206,1353,462
35388,5971,3,1500,793,1756,1049
35389,5971,4,2113,58,2369,314
35390,558,0,1695,567,1951,823
35391,558,1,208,127,464,383
35392,558,2,1215,698,1471,954
35393,558,3,595,33,851,289
35394,558,4,1434,344,1690,600
35395,7332,0,609,309,865,565
35396,7332,1,1231,756,1487,1012
35397,7332,2,352,5,608,261
35398,7332,3,1309,215,1565,471
35399,7332,4,706,375,962,631
35400,1703,0,1516,373,1772,629
35401,1703,1,2065,611,2321,867
35402,1703,2,2169,336,2425,592
35403,1703,3,747,117,1003,373
35404,1703,4,1136,756,1392,1012
35405,1553,0,1991,792,2247,1048
35406,1553,1,1469,525,1725,781
35407,1553,2,545,333,801,589
35408,1553,3,536,294,792,550
35409,1553,4,1661,158,1917,414
35410,4848,0,1922,84,2178,340
35411,4848,1,1581,78,1837,334
35412,4848,2,1701,303,1957,559
35413,4848,3,1250,28,1506,284
35414,4848,4,1264,158,1520,414
35415,2645,0,697,31,953,287
35416,2645,1,1726,444,1982,700
35417,2645,2,690,502,946,758
35418,2645,3,300,80,556,336
35419,2645,4,1005,183,1261,439
35420,6000,0,2193,56,2449,312
35421,6000,1,1291,538,1547,794
35422,6000,2,1195,228,1451,484
35423,6000,3,2255,705,2511,961
35424,6000,4,602,83,858,339
35425,3703,0,1947,97,2203,353
35426,3703,1,2927,214,3183,470
35427,3703,2,1926,827,2182,1083
35428,3703,3,2500,321,2756,577
35429,3703,4,835,455,1091,711
35430,71,0,1912,785,2168,1041
35431,71,1,1302,796,1558,1052
35432,71,2,1535,232,1791,488
35433,71,3,1513,584,1769,840
35434,71,4,224,630,480,886
35435,5808,0,1807,446,2063,702
35436,5808,1,1645,243,1901,499
35437,5808,2,467,536,723,792
35438,5808,3,104,283,360,539
35439,5808,4,556,403,812,659
35440,13183,0,1936,19,2192,275
35441,13183,1,1315,163,1571,419
35442,13183,2,2005,109,2261,365
35443,13183,3,897,33,1153,289
35444,13183,4,1540,228,1796,484
35445,8120,0,2092,869,2348,1125
35446,8120,1,934,806,1190,1062
35447,8120,2,1501,181,1757,437
35448,8120,3,2200,27,2456,283
35449,8120,4,1965,922,2221,1178
35450,13759,0,197,158,453,414
35451,13759,1,1463,512,1719,768
35452,13759,2,2264,1052,2520,1308
35453,13759,3,2047,1150,2303,1406
35454,13759,4,2361,916,2617,1172
35455,12802,0,984,946,1240,1202
35456,12802,1,986,872,1242,1128
35457,12802,2,808,157,1064,413
35458,12802,3,53,257,309,513
35459,12802,4,293,272,549,528
35460,13797,0,264,507,520,763
35461,13797,1,1388,722,1644,978
35462,13797,2,582,415,838,671
35463,13797,3,1705,813,1961,1069
35464,13797,4,1250,3,1506,259
35465,11297,0,387,39,643,295
35466,11297,1,229,90,485,346
35467,11297,2,623,300,879,556
35468,11297,3,1120,297,1376,553
35469,11297,4,882,718,1138,974
35470,9814,0,2242,536,2498,792
35471,9814,1,879,55,1135,311
35472,9814,2,604,158,860,414
35473,9814,3,1403,936,1659,1192
35474,9814,4,1812,822,2068,1078
35475,9134,0,1405,183,1661,439
35476,9134,1,558,134,814,390
35477,9134,2,1534,644,1790,900
35478,9134,3,3112,201,3368,457
35479,9134,4,3079,36,3335,292
35480,873,0,1492,167,1748,423
35481,873,1,1417,210,1673,466
35482,873,2,1209,260,1465,516
35483,873,3,1083,301,1339,557
35484,873,4,1771,332,2027,588
35485,7612,0,2175,87,2431,343
35486,7612,1,2074,81,2330,337
35487,7612,2,457,91,713,347
35488,7612,3,1947,115,2203,371
35489,7612,4,2493,30,2749,286
35490,7491,0,1037,201,1293,457
35491,7491,1,2164,118,2420,374
35492,7491,2,1682,406,1938,662
35493,7491,3,1759,521,2015,777
35494,7491,4,712,368,968,624
35495,13596,0,1837,1076,2093,1332
35496,13596,1,2290,128,2546,384
35497,13596,2,2190,74,2446,330
35498,13596,3,34,227,290,483
35499,13596,4,2109,387,2365,643
35500,13059,0,1376,30,1632,286
35501,13059,1,1317,385,1573,641
35502,13059,2,1468,426,1724,682
35503,13059,3,735,138,991,394
35504,13059,4,56,490,312,746
35505,7991,0,2495,53,2751,309
35506,7991,1,2184,552,2440,808
35507,7991,2,1393,608,1649,864
35508,7991,3,1326,676,1582,932
35509,7991,4,1635,547,1891,803
35510,436,0,501,116,757,372
35511,436,1,1119,2,1375,258
35512,436,2,833,304,1089,560
35513,436,3,7,299,263,555
35514,436,4,656,161,912,417
35515,7345,0,1135,106,1391,362
35516,7345,1,1770,184,2026,440
35517,7345,2,100,220,356,476
35518,7345,3,2348,150,2604,406
35519,7345,4,627,188,883,444
35520,9980,0,2315,293,2571,549
35521,9980,1,261,350,517,606
35522,9980,2,58,576,314,832
35523,9980,3,1764,666,2020,922
35524,9980,4,1313,1049,1569,1305
35525,12433,0,1694,550,1950,806
35526,12433,1,230,54,486,310
35527,12433,2,1331,937,1587,1193
35528,12433,3,1315,91,1571,347
35529,12433,4,1700,240,1956,496
35530,2428,0,3186,12,3442,268
35531,2428,1,1896,824,2152,1080
35532,2428,2,802,98,1058,354
35533,2428,3,2924,239,3180,495
35534,2428,4,837,863,1093,1119
35535,11851,0,1347,665,1603,921
35536,11851,1,26,337,282,593
35537,11851,2,2177,546,2433,802
35538,11851,3,1008,716,1264,972
35539,11851,4,1930,891,2186,1147
35540,8606,0,1112,58,1368,314
35541,8606,1,1703,725,1959,981
35542,8606,2,2410,139,2666,395
35543,8606,3,1401,154,1657,410
35544,8606,4,1174,587,1430,843
35545,13714,0,1111,696,1367,952
35546,13714,1,1933,412,2189,668
35547,13714,2,2218,549,2474,805
35548,13714,3,580,133,836,389
35549,13714,4,2261,859,2517,1115
35550,1581,0,739,62,995,318
35551,1581,1,930,653,1186,909
35552,1581,2,939,114,1195,370
35553,1581,3,1564,133,1820,389
35554,1581,4,769,106,1025,362
35555,9931,0,127,250,383,506
35556,9931,1,1579,503,1835,759
35557,9931,2,1070,23,1326,279
35558,9931,3,830,106,1086,362
35559,9931,4,1276,410,1532,666
35560,4165,0,1294,113,1550,369
35561,4165,1,1777,964,2033,1220
35562,4165,2,2316,605,2572,861
35563,4165,3,1488,411,1744,667
35564,4165,4,408,333,664,589
35565,9481,0,199,160,455,416
35566,9481,1,2338,36,2594,292
35567,9481,2,794,396,1050,652
35568,9481,3,625,568,881,824
35569,9481,4,2313,574,2569,830
35570,2942,0,2356,220,2612,476
35571,2942,1,1766,646,2022,902
35572,2942,2,1436,41,1692,297
35573,2942,3,960,127,1216,383
35574,2942,4,1689,312,1945,568
35575,6063,0,1973,712,2229,968
35576,6063,1,1324,217,1580,473
35577,6063,2,516,28,772,284
35578,6063,3,2198,188,2454,444
35579,6063,4,51,501,307,757
35580,2905,0,2011,345,2267,601
35581,2905,1,33,419,289,675
35582,2905,2,1494,947,1750,1203
35583,2905,3,2870,42,3126,298
35584,2905,4,2138,690,2394,946
35585,49,0,15,461,271,717
35586,49,1,1519,412,1775,668
35587,49,2,1858,751,2114,1007
35588,49,3,264,729,520,985
35589,49,4,1182,150,1438,406
35590,7831,0,2030,697,2286,953
35591,7831,1,1905,708,2161,964
35592,7831,2,569,318,825,574
35593,7831,3,1431,226,1687,482
35594,7831,4,2182,1,2438,257
35595,11859,0,472,262,728,518
35596,11859,1,238,211,494,467
35597,11859,2,1126,359,1382,615
35598,11859,3,2027,465,2283,721
35599,11859,4,238,455,494,711
35600,2680,0,1948,177,2204,433
35601,2680,1,1799,724,2055,980
35602,2680,2,2128,114,2384,370
35603,2680,3,1172,588,1428,844
35604,2680,4,2150,625,2406,881
35605,13933,0,1579,878,1835,1134
35606,13933,1,2175,559,2431,815
35607,13933,2,1373,769,1629,1025
35608,13933,3,938,154,1194,410
35609,13933,4,1133,838,1389,1094
35610,9987,0,1445,52,1701,308
35611,9987,1,2508,119,2764,375
35612,9987,2,723,14,979,270
35613,9987,3,998,120,1254,376
35614,9987,4,871,471,1127,727
35615,10667,0,1979,410,2235,666
35616,10667,1,795,90,1051,346
35617,10667,2,2291,309,2547,565
35618,10667,3,581,677,837,933
35619,10667,4,1868,54,2124,310
35620,102,0,535,471,791,727
35621,102,1,1135,330,1391,586
35622,102,2,1069,16,1325,272
35623,102,3,1224,229,1480,485
35624,102,4,767,186,1023,442
35625,11812,0,1687,80,1943,336
35626,11812,1,964,525,1220,781
35627,11812,2,1816,511,2072,767
35628,11812,3,896,634,1152,890
35629,11812,4,1028,829,1284,1085
35630,12245,0,422,460,678,716
35631,12245,1,594,84,850,340
35632,12245,2,1719,674,1975,930
35633,12245,3,1631,640,1887,896
35634,12245,4,1097,678,1353,934
35635,9114,0,1581,445,1837,701
35636,9114,1,1132,423,1388,679
35637,9114,2,1566,392,1822,648
35638,9114,3,1906,525,2162,781
35639,9114,4,2181,115,2437,371
35640,13117,0,1007,1125,1263,1381
35641,13117,1,2234,334,2490,590
35642,13117,2,973,964,1229,1220
35643,13117,3,1362,523,1618,779
35644,13117,4,1329,226,1585,482
35645,12045,0,234,516,490,772
35646,12045,1,1858,144,2114,400
35647,12045,2,1156,623,1412,879
35648,12045,3,2139,169,2395,425
