,image_id,patch_id,xmin,ymin,xmax,ymax
43686,12422,1,504,1153,760,1409
43687,12422,2,611,274,867,530
43688,12422,3,321,61,577,317
43689,12422,4,2927,581,3183,837
43690,6549,0,2037,1061,2293,1317
43691,6549,1,285,115,541,371
43692,6549,2,1483,113,1739,369
43693,6549,3,2591,752,2847,1008
43694,6549,4,2213,1119,2469,1375
43695,8588,0,355,1600,611,1856
43696,8588,1,1674,1867,1930,2123
43697,8588,2,2079,1390,2335,1646
43698,8588,3,2602,881,2858,1137
43699,8588,4,3111,150,3367,406
43700,1762,0,3099,779,3355,1035
43701,1762,1,3073,213,3329,469
43702,1762,2,1471,1297,1727,1553
43703,1762,3,1129,293,1385,549
43704,1762,4,1509,315,1765,571
43705,9491,0,2644,1219,2900,1475
43706,9491,1,3060,20,3316,276
43707,9491,2,1518,783,1774,1039
43708,9491,3,2645,1391,2901,1647
43709,9491,4,1175,1083,1431,1339
43710,12959,0,3343,971,3599,1227
43711,12959,1,2032,225,2288,481
43712,12959,2,2277,1929,2533,2185
43713,12959,3,861,183,1117,439
43714,12959,4,2170,906,2426,1162
43715,9820,0,1511,90,1767,346
43716,9820,1,558,43,814,299
43717,9820,2,2705,511,2961,767
43718,9820,3,2004,1381,2260,1637
43719,9820,4,954,958,1210,1214
43720,9129,0,2344,316,2600,572
43721,9129,1,3302,2129,3558,2385
43722,9129,2,1481,1264,1737,1520
43723,9129,3,3236,1146,3492,1402
43724,9129,4,3439,1406,3695,1662
43725,5204,0,1393,1697,1649,1953
43726,5204,1,2525,554,2781,810
43727,5204,2,514,784,770,1040
43728,5204,3,59,125,315,381
43729,5204,4,1946,1713,2202,1969
43730,9163,0,1928,1060,2184,1316
43731,9163,1,1996,1060,2252,1316
43732,9163,2,156,89,412,345
43733,9163,3,1221,773,1477,1029
43734,9163,4,2329,1200,2585,1456
43735,9042,0,680,860,936,1116
43736,9042,1,2840,1111,3096,1367
43737,9042,2,506,1604,762,1860
43738,9042,3,2232,1588,2488,1844
43739,9042,4,1038,517,1294,773
43740,11275,0,2440,1071,2696,1327
43741,11275,1,1837,853,2093,1109
43742,11275,2,1867,506,2123,762
43743,11275,3,1255,1179,1511,1435
43744,11275,4,1718,615,1974,871
43745,12203,0,1904,894,2160,1150
43746,12203,1,3500,351,3756,607
43747,12203,2,1128,55,1384,311
43748,12203,3,559,225,815,481
43749,12203,4,3104,302,3360,558
43750,13549,0,1260,90,1516,346
43751,13549,1,2118,359,2374,615
43752,13549,2,1174,420,1430,676
43753,13549,3,2595,730,2851,986
43754,13549,4,1851,358,2107,614
43755,1087,0,2462,1217,2718,1473
43756,1087,1,2255,1441,2511,1697
43757,1087,2,2759,566,3015,822
43758,1087,3,1211,659,1467,915
43759,1087,4,2822,197,3078,453
43760,1696,0,1989,330,2245,586
43761,1696,1,2228,15,2484,271
43762,1696,2,3037,1185,3293,1441
43763,1696,3,2046,890,2302,1146
43764,1696,4,3079,422,3335,678
43765,11550,0,3192,252,3448,508
43766,11550,1,2392,3200,2648,3456
43767,11550,2,586,1727,842,1983
43768,11550,3,2062,1489,2318,1745
43769,11550,4,3235,1344,3491,1600
43770,12186,0,1270,277,1526,533
43771,12186,1,2219,1904,2475,2160
43772,12186,2,1064,258,1320,514
43773,12186,3,2059,1648,2315,1904
43774,12186,4,665,612,921,868
43775,14125,0,1495,1017,1751,1273
43776,14125,1,134,26,390,282
43777,14125,2,1944,821,2200,1077
43778,14125,3,346,36,602,292
43779,14125,4,2122,22,2378,278
43780,12699,0,2376,1079,2632,1335
43781,12699,1,2348,580,2604,836
43782,12699,2,2693,152,2949,408
43783,12699,3,2652,386,2908,642
43784,12699,4,3168,102,3424,358
43785,8440,0,634,1057,890,1313
43786,8440,1,759,320,1015,576
43787,8440,2,2538,260,2794,516
43788,8440,3,453,210,709,466
43789,8440,4,2770,594,3026,850
43790,2365,0,1690,477,1946,733
43791,2365,1,2310,1862,2566,2118
43792,2365,2,2550,1080,2806,1336
43793,2365,3,505,1711,761,1967
43794,2365,4,2809,1865,3065,2121
43795,627,0,1744,71,2000,327
43796,627,1,2911,444,3167,700
43797,627,2,2297,116,2553,372
43798,627,3,2492,778,2748,1034
43799,627,4,2266,1967,2522,2223
43800,6647,0,1299,851,1555,1107
43801,6647,1,1722,1593,1978,1849
43802,6647,2,3226,594,3482,850
43803,6647,3,340,806,596,1062
43804,6647,4,2363,326,2619,582
43805,2756,0,1048,132,1304,388
43806,2756,1,801,810,1057,1066
43807,2756,2,2497,685,2753,941
43808,2756,3,2544,1331,2800,1587
43809,2756,4,1133,878,1389,1134
43810,10914,0,2861,1529,3117,1785
43811,10914,1,2565,2240,2821,2496
43812,10914,2,3435,2301,3691,2557
43813,10914,3,1095,1628,1351,1884
43814,10914,4,2903,2953,3159,3209
43815,10076,0,2298,1937,2554,2193
43816,10076,1,2047,499,2303,755
43817,10076,2,2448,30,2704,286
43818,10076,3,1350,1228,1606,1484
43819,10076,4,2508,2058,2764,2314
43820,7053,0,2703,265,2959,521
43821,7053,1,2770,2197,3026,2453
43822,7053,2,3196,644,3452,900
43823,7053,3,2813,224,3069,480
43824,7053,4,1994,1447,2250,1703
43825,3957,0,1762,1411,2018,1667
43826,3957,1,2072,1135,2328,1391
43827,3957,2,2087,897,2343,1153
43828,3957,3,2170,306,2426,562
43829,3957,4,611,1054,867,1310
43830,13532,0,1445,883,1701,1139
43831,13532,1,2825,635,3081,891
43832,13532,2,706,24,962,280
43833,13532,3,1990,786,2246,1042
43834,13532,4,1800,1187,2056,1443
43835,13388,0,652,1184,908,1440
43836,13388,1,143,177,399,433
43837,13388,2,2857,25,3113,281
43838,13388,3,529,1033,785,1289
43839,13388,4,1116,1058,1372,1314
43840,2994,0,3045,1418,3301,1674
43841,2994,1,3343,573,3599,829
43842,2994,2,25,307,281,563
43843,2994,3,361,108,617,364
43844,2994,4,2809,299,3065,555
43845,11765,0,2451,350,2707,606
43846,11765,1,2320,800,2576,1056
43847,11765,2,1927,723,2183,979
43848,11765,3,951,920,1207,1176
43849,11765,4,933,29,1189,285
43850,10905,0,2459,1251,2715,1507
43851,10905,1,3304,525,3560,781
43852,10905,2,1227,1133,1483,1389
43853,10905,3,638,111,894,367
43854,10905,4,1916,621,2172,877
43855,194,0,617,1650,873,1906
43856,194,1,3070,830,3326,1086
43857,194,2,2011,1194,2267,1450
43858,194,3,2377,2065,2633,2321
43859,194,4,1422,1386,1678,1642
43860,2534,0,3108,751,3364,1007
43861,2534,1,2481,1973,2737,2229
43862,2534,2,3279,307,3535,563
43863,2534,3,245,549,501,805
43864,2534,4,2154,1796,2410,2052
43865,8334,0,280,280,536,536
43866,8334,1,794,2380,1050,2636
43867,8334,2,2589,401,2845,657
43868,8334,3,3643,1558,3899,1814
43869,8334,4,1407,1049,1663,1305
43870,8753,0,3523,1896,3779,2152
43871,8753,1,717,716,973,972
43872,8753,2,1459,2378,1715,2634
43873,8753,3,1061,934,1317,1190
43874,8753,4,1948,1016,2204,1272
43875,5739,0,1055,348,1311,604
43876,5739,1,2962,85,3218,341
43877,5739,2,1494,751,1750,1007
43878,5739,3,2699,146,2955,402
43879,5739,4,2333,284,2589,540
43880,13197,0,3335,534,3591,790
43881,13197,1,761,1256,1017,1512
43882,13197,2,3422,432,3678,688
43883,13197,3,2992,1728,3248,1984
43884,13197,4,777,453,1033,709
43885,10284,0,1060,169,1316,425
43886,10284,1,1093,146,1349,402
43887,10284,2,876,255,1132,511
43888,10284,3,355,22,611,278
43889,10284,4,1125,125,1381,381
43890,9874,0,3406,375,3662,631
43891,9874,1,2056,1076,2312,1332
43892,9874,2,3288,1747,3544,2003
43893,9874,3,2008,741,2264,997
43894,9874,4,3224,417,3480,673
43895,9109,0,3491,419,3747,675
43896,9109,1,2057,2230,2313,2486
43897,9109,2,2964,1192,3220,1448
43898,9109,3,1945,2295,2201,2551
43899,9109,4,3325,311,3581,567
43900,10980,0,581,1530,837,1786
43901,10980,1,2981,335,3237,591
43902,10980,2,2133,596,2389,852
43903,10980,3,2453,1591,2709,1847
43904,10980,4,1006,1539,1262,1795
43905,13809,0,998,180,1254,436
43906,13809,1,612,125,868,381
43907,13809,2,478,735,734,991
43908,13809,3,1609,13,1865,269
43909,13809,4,2517,536,2773,792
43910,10908,0,2640,2443,2896,2699
43911,10908,1,2354,788,2610,1044
43912,10908,2,3652,745,3908,1001
43913,10908,3,453,678,709,934
43914,10908,4,771,1270,1027,1526
43915,3017,0,1863,2244,2119,2500
43916,3017,1,3490,1257,3746,1513
43917,3017,2,1612,1966,1868,2222
43918,3017,3,3192,786,3448,1042
43919,3017,4,3511,1242,3767,1498
43920,1216,0,390,413,646,669
43921,1216,1,1671,1194,1927,1450
43922,1216,2,1932,1678,2188,1934
43923,1216,3,3119,485,3375,741
43924,1216,4,3172,1171,3428,1427
43925,13497,0,1115,705,1371,961
43926,13497,1,2958,1291,3214,1547
43927,13497,2,451,1349,707,1605
43928,13497,3,2373,1304,2629,1560
43929,13497,4,1052,628,1308,884
43930,11057,0,3190,1310,3446,1566
43931,11057,1,2674,3007,2930,3263
43932,11057,2,2658,1323,2914,1579
43933,11057,3,2153,2950,2409,3206
43934,11057,4,2413,2367,2669,2623
43935,4167,0,2508,487,2764,743
43936,4167,1,1489,416,1745,672
43937,4167,2,1420,604,1676,860
43938,4167,3,571,473,827,729
43939,4167,4,1176,3,1432,259
43940,11170,0,486,622,742,878
43941,11170,1,2911,2298,3167,2554
43942,11170,2,2259,2669,2515,2925
43943,11170,3,2900,338,3156,594
43944,11170,4,1746,664,2002,920
43945,5957,0,714,61,970,317
43946,5957,1,2533,1641,2789,1897
43947,5957,2,1279,728,1535,984
43948,5957,3,816,1621,1072,1877
43949,5957,4,2283,694,2539,950
43950,10674,0,611,731,867,987
43951,10674,1,599,645,855,901
43952,10674,2,1524,1977,1780,2233
43953,10674,3,2580,500,2836,756
43954,10674,4,1622,140,1878,396
43955,10689,0,3519,810,3775,1066
43956,10689,1,1222,1283,1478,1539
43957,10689,2,3083,1071,3339,1327
43958,10689,3,1069,267,1325,523
43959,10689,4,3236,2459,3492,2715
43960,2988,0,1721,813,1977,1069
43961,2988,1,1229,1576,1485,1832
43962,2988,2,1442,1255,1698,1511
43963,2988,3,1855,1595,2111,1851
43964,2988,4,1206,1065,1462,1321
43965,8147,0,1285,1298,1541,1554
43966,8147,1,1587,786,1843,1042
43967,8147,2,2842,787,3098,1043
43968,8147,3,2857,157,3113,413
43969,8147,4,821,1000,1077,1256
43970,3311,0,1295,740,1551,996
43971,3311,1,3089,1328,3345,1584
43972,3311,2,955,947,1211,1203
43973,3311,3,1384,1155,1640,1411
43974,3311,4,2082,411,2338,667
43975,2165,0,2783,39,3039,295
43976,2165,1,3111,667,3367,923
43977,2165,2,2510,175,2766,431
43978,2165,3,318,558,574,814
43979,2165,4,2009,912,2265,1168
43980,4316,0,2873,11,3129,267
43981,4316,1,170,306,426,562
43982,4316,2,3226,202,3482,458
43983,4316,3,673,933,929,1189
43984,4316,4,2274,1521,2530,1777
43985,3597,0,1886,290,2142,546
43986,3597,1,966,1650,1222,1906
43987,3597,2,3146,711,3402,967
43988,3597,3,1266,1616,1522,1872
43989,3597,4,2807,772,3063,1028
43990,5457,0,1434,403,1690,659
43991,5457,1,3013,60,3269,316
43992,5457,2,2730,288,2986,544
43993,5457,3,2256,283,2512,539
43994,5457,4,1451,486,1707,742
43995,970,0,185,1371,441,1627
43996,970,1,1189,411,1445,667
43997,970,2,1969,2256,2225,2512
43998,970,3,833,2499,1089,2755
43999,970,4,3176,1288,3432,1544
44000,3303,0,2268,328,2524,584
44001,3303,1,1978,709,2234,965
44002,3303,2,1194,791,1450,1047
44003,3303,3,1106,1879,1362,2135
44004,3303,4,655,1608,911,1864
44005,6176,0,1429,168,1685,424
44006,6176,1,2202,446,2458,702
44007,6176,2,2862,990,3118,1246
44008,6176,3,2829,1122,3085,1378
44009,6176,4,1149,669,1405,925
44010,450,0,2391,1721,2647,1977
44011,450,1,870,1723,1126,1979
44012,450,2,1138,1434,1394,1690
44013,450,3,2512,1403,2768,1659
44014,450,4,1650,1306,1906,1562
44015,7828,0,1285,344,1541,600
44016,7828,1,1663,453,1919,709
44017,7828,2,1014,1412,1270,1668
44018,7828,3,133,575,389,831
44019,7828,4,1966,1373,2222,1629
44020,7503,0,1875,2133,2131,2389
44021,7503,1,1376,691,1632,947
44022,7503,2,573,843,829,1099
44023,7503,3,1294,1331,1550,1587
44024,7503,4,1045,1378,1301,1634
44025,5173,0,1274,2149,1530,2405
44026,5173,1,1398,1736,1654,1992
44027,5173,2,1376,686,1632,942
44028,5173,3,1428,2111,1684,2367
44029,5173,4,2935,216,3191,472
44030,3653,0,1414,750,1670,1006
44031,3653,1,2338,857,2594,1113
44032,3653,2,1769,399,2025,655
44033,3653,3,2250,1114,2506,1370
44034,3653,4,461,18,717,274
44035,2559,0,919,1082,1175,1338
44036,2559,1,1038,1157,1294,1413
44037,2559,2,481,165,737,421
44038,2559,3,2358,1558,2614,1814
44039,2559,4,2645,1409,2901,1665
44040,3514,0,1350,27,1606,283
44041,3514,1,1947,549,2203,805
44042,3514,2,1211,1152,1467,1408
44043,3514,3,2072,1320,2328,1576
44044,3514,4,107,277,363,533
44045,4804,0,3083,219,3339,475
44046,4804,1,2279,645,2535,901
44047,4804,2,1182,1268,1438,1524
44048,4804,3,2402,694,2658,950
44049,4804,4,2300,1285,2556,1541
44050,9057,0,1109,1854,1365,2110
44051,9057,1,2197,254,2453,510
44052,9057,2,334,1330,590,1586
44053,9057,3,1898,1015,2154,1271
44054,9057,4,2392,612,2648,868
44055,13208,0,2857,338,3113,594
44056,13208,1,3039,842,3295,1098
44057,13208,2,1123,2371,1379,2627
44058,13208,3,3567,511,3823,767
44059,13208,4,548,923,804,1179
44060,5840,0,749,249,1005,505
44061,5840,1,1721,329,1977,585
44062,5840,2,1829,1466,2085,1722
44063,5840,3,1495,1632,1751,1888
44064,5840,4,696,1013,952,1269
44065,14483,0,2214,2539,2470,2795
44066,14483,1,280,180,536,436
44067,14483,2,2268,1834,2524,2090
44068,14483,3,2401,3120,2657,3376
44069,14483,4,2480,1782,2736,2038
44070,3167,0,731,71,987,327
44071,3167,1,2234,889,2490,1145
44072,3167,2,2397,1025,2653,1281
44073,3167,3,624,208,880,464
44074,3167,4,972,296,1228,552
44075,9112,0,1247,867,1503,1123
44076,9112,1,2689,2103,2945,2359
44077,9112,2,2250,805,2506,1061
44078,9112,3,2862,57,3118,313
44079,9112,4,2914,618,3170,874
44080,5804,0,2018,507,2274,763
44081,5804,1,2604,1281,2860,1537
44082,5804,2,2093,1424,2349,1680
44083,5804,3,1886,1344,2142,1600
44084,5804,4,2622,558,2878,814
44085,8641,0,2641,1279,2897,1535
44086,8641,1,151,670,407,926
44087,8641,2,2141,970,2397,1226
44088,8641,3,3573,162,3829,418
44089,8641,4,1281,897,1537,1153
44090,1371,0,2105,1049,2361,1305
44091,1371,1,2967,702,3223,958
44092,1371,2,2122,754,2378,1010
44093,1371,3,1188,304,1444,560
44094,1371,4,682,536,938,792
44095,1354,0,81,130,337,386
44096,1354,1,2858,680,3114,936
44097,1354,2,718,1568,974,1824
44098,1354,3,2763,1126,3019,1382
44099,1354,4,665,849,921,1105
44100,4425,0,1948,770,2204,1026
44101,4425,1,1510,457,1766,713
44102,4425,2,1726,1052,1982,1308
44103,4425,3,3048,699,3304,955
44104,4425,4,2385,1223,2641,1479
44105,2465,0,872,259,1128,515
44106,2465,1,1687,431,1943,687
44107,2465,2,1996,1641,2252,1897
44108,2465,3,1982,360,2238,616
44109,2465,4,2584,624,2840,880
44110,9721,0,2571,1077,2827,1333
44111,9721,1,1613,450,1869,706
44112,9721,2,3409,849,3665,1105
44113,9721,3,2703,123,2959,379
44114,9721,4,1161,657,1417,913
44115,6257,0,2299,178,2555,434
44116,6257,1,2465,77,2721,333
44117,6257,2,745,905,1001,1161
44118,6257,3,2347,231,2603,487
44119,6257,4,828,841,1084,1097
44120,5086,0,2616,39,2872,295
44121,5086,1,2203,93,2459,349
44122,5086,2,1598,31,1854,287
44123,5086,3,685,417,941,673
44124,5086,4,423,1948,679,2204
44125,10474,0,745,1238,1001,1494
44126,10474,1,671,1628,927,1884
44127,10474,2,1856,2031,2112,2287
44128,10474,3,2033,2770,2289,3026
44129,10474,4,1737,2102,1993,2358
44130,8662,0,2269,862,2525,1118
44131,8662,1,1408,398,1664,654
44132,8662,2,1375,65,1631,321
44133,8662,3,1712,528,1968,784
44134,8662,4,2017,640,2273,896
44135,2581,0,2349,260,2605,516
44136,2581,1,2160,1390,2416,1646
44137,2581,2,1358,52,1614,308
44138,2581,3,1768,999,2024,1255
44139,2581,4,2311,491,2567,747
44140,11650,0,3056,263,3312,519
44141,11650,1,2780,298,3036,554
44142,11650,2,3019,1123,3275,1379
44143,11650,3,1569,1412,1825,1668
44144,11650,4,2297,944,2553,1200
44145,1082,0,2165,997,2421,1253
44146,1082,1,2536,709,2792,965
44147,1082,2,2739,1175,2995,1431
44148,1082,3,2100,394,2356,650
44149,1082,4,2316,1073,2572,1329
44150,12313,0,2806,1096,3062,1352
44151,12313,1,3055,35,3311,291
44152,12313,2,3158,824,3414,1080
44153,12313,3,1977,1140,2233,1396
44154,12313,4,376,751,632,1007
44155,3124,0,1474,120,1730,376
44156,3124,1,1739,103,1995,359
44157,3124,2,2365,2141,2621,2397
44158,3124,3,1598,1859,1854,2115
44159,3124,4,3182,1789,3438,2045
44160,1608,0,1218,145,1474,401
44161,1608,1,1305,1535,1561,1791
44162,1608,2,3451,427,3707,683
44163,1608,3,313,950,569,1206
44164,1608,4,1026,745,1282,1001
44165,13317,0,2449,130,2705,386
44166,13317,1,2975,84,3231,340
44167,13317,2,2197,548,2453,804
44168,13317,3,1353,8,1609,264
44169,13317,4,1766,645,2022,901
44170,13276,0,1859,1933,2115,2189
44171,13276,1,316,1176,572,1432
44172,13276,2,2074,1443,2330,1699
44173,13276,3,2207,1966,2463,2222
44174,13276,4,1789,372,2045,628
44175,8155,0,2464,1158,2720,1414
44176,8155,1,2728,1140,2984,1396
44177,8155,2,710,1182,966,1438
44178,8155,3,874,663,1130,919
44179,8155,4,779,38,1035,294
44180,3026,0,1204,804,1460,1060
44181,3026,1,2364,1407,2620,1663
44182,3026,2,85,243,341,499
44183,3026,3,1730,364,1986,620
44184,3026,4,2417,1430,2673,1686
44185,8150,0,1502,67,1758,323
44186,8150,1,1040,1537,1296,1793
44187,8150,2,2383,1027,2639,1283
44188,8150,3,698,398,954,654
44189,8150,4,878,1244,1134,1500
44190,8348,0,1645,815,1901,1071
44191,8348,1,1351,243,1607,499
44192,8348,2,757,116,1013,372
44193,8348,3,1823,715,2079,971
44194,8348,4,2409,872,2665,1128
44195,11509,0,1483,351,1739,607
44196,11509,1,2263,479,2519,735
44197,11509,2,2472,1253,2728,1509
44198,11509,3,2393,817,2649,1073
44199,11509,4,1149,511,1405,767
44200,10771,0,3354,1216,3610,1472
44201,10771,1,2454,899,2710,1155
44202,10771,2,3339,110,3595,366
44203,10771,3,3285,996,3541,1252
44204,10771,4,3262,1375,3518,1631
44205,1250,0,2548,889,2804,1145
44206,1250,1,538,1128,794,1384
44207,1250,2,1959,1486,2215,1742
44208,1250,3,2137,439,2393,695
44209,1250,4,3048,501,3304,757
44210,6010,0,1139,948,1395,1204
44211,6010,1,1289,1149,1545,1405
44212,6010,2,1540,260,1796,516
44213,6010,3,2615,544,2871,800
44214,6010,4,701,48,957,304
44215,1397,0,1652,1640,1908,1896
44216,1397,1,1272,1669,1528,1925
44217,1397,2,965,393,1221,649
44218,1397,3,3029,599,3285,855
44219,1397,4,2674,955,2930,1211
44220,12719,0,1391,155,1647,411
44221,12719,1,288,175,544,431
44222,12719,2,519,84,775,340
44223,12719,3,2075,246,2331,502
44224,12719,4,1556,795,1812,1051
44225,540,0,1105,599,1361,855
44226,540,1,1554,443,1810,699
44227,540,2,1087,431,1343,687
44228,540,3,359,262,615,518
44229,540,4,854,327,1110,583
44230,5619,0,657,281,913,537
44231,5619,1,2596,631,2852,887
44232,5619,2,2710,1089,2966,1345
44233,5619,3,2051,11,2307,267
44234,5619,4,2038,704,2294,960
44235,2006,0,2266,18,2522,274
44236,2006,1,2116,318,2372,574
44237,2006,2,2280,250,2536,506
44238,2006,3,1986,513,2242,769
44239,2006,4,3200,153,3456,409
44240,14361,0,960,2258,1216,2514
44241,14361,1,1839,2546,2095,2802
44242,14361,2,976,455,1232,711
44243,14361,3,1955,755,2211,1011
44244,14361,4,2208,1610,2464,1866
44245,13525,0,2120,2674,2376,2930
44246,13525,1,3282,618,3538,874
44247,13525,2,2182,2171,2438,2427
44248,13525,3,2135,546,2391,802
44249,13525,4,2399,907,2655,1163
44250,1262,0,734,425,990,681
44251,1262,1,1937,1682,2193,1938
44252,1262,2,2177,2495,2433,2751
44253,1262,3,2745,1433,3001,1689
44254,1262,4,1154,437,1410,693
44255,11144,0,3080,210,3336,466
44256,11144,1,232,74,488,330
44257,11144,2,2779,316,3035,572
44258,11144,3,1276,602,1532,858
44259,11144,4,856,492,1112,748
44260,44,0,2336,1430,2592,1686
44261,44,1,2523,1212,2779,1468
44262,44,2,2000,1432,2256,1688
44263,44,3,1400,873,1656,1129
44264,44,4,1685,403,1941,659
44265,5518,0,1012,1286,1268,1542
44266,5518,1,569,1511,825,1767
44267,5518,2,1523,41,1779,297
44268,5518,3,1103,1417,1359,1673
44269,5518,4,1948,1287,2204,1543
44270,10240,0,1666,523,1922,779
44271,10240,1,520,1007,776,1263
44272,10240,2,2205,316,2461,572
44273,10240,3,1378,1107,1634,1363
44274,10240,4,2017,985,2273,1241
44275,7524,0,1479,1789,1735,2045
44276,7524,1,865,378,1121,634
44277,7524,2,1724,90,1980,346
44278,7524,3,1690,68,1946,324
44279,7524,4,3185,637,3441,893
44280,9061,0,599,41,855,297
44281,9061,1,359,139,615,395
44282,9061,2,1883,337,2139,593
44283,9061,3,770,296,1026,552
44284,9061,4,1310,1179,1566,1435
44285,3650,0,3051,602,3307,858
44286,3650,1,1953,671,2209,927
44287,3650,2,1678,23,1934,279
44288,3650,3,258,1278,514,1534
44289,3650,4,2806,1789,3062,2045
44290,13870,0,1193,2437,1449,2693
44291,13870,1,1670,854,1926,1110
44292,13870,2,2574,1430,2830,1686
44293,13870,3,83,996,339,1252
44294,13870,4,1750,2273,2006,2529
44295,11837,0,2163,1640,2419,1896
44296,11837,1,1545,247,1801,503
44297,11837,2,1413,285,1669,541
44298,11837,3,386,165,642,421
44299,11837,4,2852,23,3108,279
44300,1548,0,2077,698,2333,954
44301,1548,1,2584,2141,2840,2397
44302,1548,2,2232,2483,2488,2739
44303,1548,3,1527,323,1783,579
44304,1548,4,2700,1811,2956,2067
44305,9744,0,1182,760,1438,1016
44306,9744,1,1776,463,2032,719
44307,9744,2,2,990,258,1246
44308,9744,3,2686,498,2942,754
44309,9744,4,1399,222,1655,478
44310,2279,0,2936,935,3192,1191
44311,2279,1,770,384,1026,640
44312,2279,2,673,491,929,747
44313,2279,3,3132,314,3388,570
44314,2279,4,877,1271,1133,1527
44315,392,0,2610,109,2866,365
44316,392,1,2172,465,2428,721
44317,392,2,725,659,981,915
44318,392,3,402,523,658,779
44319,392,4,1220,247,1476,503
44320,14387,0,1943,883,2199,1139
44321,14387,1,757,405,1013,661
44322,14387,2,2867,20,3123,276
44323,14387,3,1439,2041,1695,2297
44324,14387,4,1989,2234,2245,2490
44325,3172,0,2697,322,2953,578
44326,3172,1,70,809,326,1065
44327,3172,2,2062,1396,2318,1652
44328,3172,3,655,1429,911,1685
44329,3172,4,1303,1172,1559,1428
44330,5003,0,454,237,710,493
44331,5003,1,3018,954,3274,1210
44332,5003,2,390,261,646,517
44333,5003,3,3308,258,3564,514
44334,5003,4,3274,561,3530,817
44335,2919,0,1690,610,1946,866
44336,2919,1,2764,490,3020,746
44337,2919,2,1553,805,1809,1061
44338,2919,3,1982,222,2238,478
44339,2919,4,1437,343,1693,599
44340,13379,0,1525,1043,1781,1299
44341,13379,1,960,750,1216,1006
44342,13379,2,1957,922,2213,1178
44343,13379,3,1881,2014,2137,2270
44344,13379,4,2096,2121,2352,2377
44345,6187,0,811,1327,1067,1583
44346,6187,1,335,1192,591,1448
44347,6187,2,1512,1992,1768,2248
44348,6187,3,3111,116,3367,372
44349,6187,4,2791,1413,3047,1669
44350,14750,0,2055,690,2311,946
44351,14750,1,1619,1020,1875,1276
44352,14750,2,561,473,817,729
44353,14750,3,1560,509,1816,765
44354,14750,4,625,449,881,705
44355,3307,0,2767,697,3023,953
44356,3307,1,1590,1751,1846,2007
44357,3307,2,2127,198,2383,454
44358,3307,3,2877,711,3133,967
44359,3307,4,1505,118,1761,374
44360,12401,0,742,1372,998,1628
44361,12401,1,1594,343,1850,599
44362,12401,2,2643,201,2899,457
44363,12401,3,2222,948,2478,1204
44364,12401,4,2093,1947,2349,2203
44365,14426,0,2570,8,2826,264
44366,14426,1,677,637,933,893
44367,14426,2,1473,561,1729,817
44368,14426,3,2641,1519,2897,1775
44369,14426,4,1281,921,1537,1177
44370,2402,0,1871,1968,2127,2224
44371,2402,1,1001,2118,1257,2374
44372,2402,2,2249,2035,2505,2291
44373,2402,3,3021,1102,3277,1358
44374,2402,4,2455,1253,2711,1509
44375,889,0,914,332,1170,588
44376,889,1,2474,1123,2730,1379
44377,889,2,1549,78,1805,334
44378,889,3,2483,935,2739,1191
44379,889,4,885,278,1141,534
44380,11342,0,2522,35,2778,291
44381,11342,1,1355,369,1611,625
44382,11342,2,526,1193,782,1449
44383,11342,3,2764,1359,3020,1615
44384,11342,4,2350,878,2606,1134
44385,1817,0,692,503,948,759
44386,1817,1,1995,1199,2251,1455
44387,1817,2,347,710,603,966
44388,1817,3,664,171,920,427
44389,1817,4,1909,383,2165,639
44390,6105,0,3003,1287,3259,1543
44391,6105,1,1685,959,1941,1215
44392,6105,2,2216,1502,2472,1758
44393,6105,3,3411,320,3667,576
44394,6105,4,931,1333,1187,1589
44395,10804,0,2620,22,2876,278
44396,10804,1,2137,1526,2393,1782
44397,10804,2,2760,591,3016,847
44398,10804,3,2161,1698,2417,1954
44399,10804,4,1716,974,1972,1230
44400,14319,0,346,987,602,1243
44401,14319,1,1041,482,1297,738
44402,14319,2,1540,919,1796,1175
44403,14319,3,2362,1438,2618,1694
44404,14319,4,2397,1068,2653,1324
44405,7566,0,935,342,1191,598
44406,7566,1,123,1935,379,2191
44407,7566,2,2876,2158,3132,2414
44408,7566,3,2566,46,2822,302
44409,7566,4,1891,175,2147,431
44410,5944,0,373,348,629,604
44411,5944,1,690,737,946,993
44412,5944,2,2160,311,2416,567
44413,5944,3,616,1124,872,1380
44414,5944,4,1374,195,1630,451
44415,3921,0,2109,656,2365,912
44416,3921,1,485,590,741,846
44417,3921,2,595,283,851,539
44418,3921,3,84,852,340,1108
44419,3921,4,1017,34,1273,290
44420,13664,0,2403,888,2659,1144
44421,13664,1,2266,229,2522,485
44422,13664,2,1305,949,1561,1205
44423,13664,3,2265,1414,2521,1670
44424,13664,4,1160,2334,1416,2590
44425,7305,0,2537,1442,2793,1698
44426,7305,1,2527,184,2783,440
44427,7305,2,2483,316,2739,572
44428,7305,3,1649,646,1905,902
44429,7305,4,1693,1124,1949,1380
44430,3584,0,1753,632,2009,888
44431,3584,1,2137,455,2393,711
44432,3584,2,2386,1055,2642,1311
44433,3584,3,2761,378,3017,634
44434,3584,4,1106,487,1362,743
44435,13309,0,2215,1168,2471,1424
44436,13309,1,1885,1395,2141,1651
44437,13309,2,1140,1478,1396,1734
44438,13309,3,2337,397,2593,653
44439,13309,4,2641,228,2897,484
44440,5667,0,2792,1414,3048,1670
44441,5667,1,1980,675,2236,931
